adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time.1
1.6287800826484673,6.025369258875132,1.460227008605273,8.189721838034087,0.8610803830834695,19.086319906029097,7.568582119958704,0.4232777477859046,12.204717313631438,6.67511895538689,0.6081267615372605,1.3032379123708937,95.45728,53.18656,11.4688,41.69728,42.283008,17.666048,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,54.0,68.0,6.0,282.0,2.0,48.0,48.0,2.0,456.0,62.0,16.0,0.0047381395348837,0.0049366233766233,0.0487096774193548,0.0048271784941337,0.2419704433497537,0.0046757894736842,0.0049540376719024,0.0096350687622789,0.0046341232227488,1685206674
1.3743012922911184,6.025369258875132,1.460227008605273,8.189721838034087,0.9937352824323616,19.12617313738405,7.585654828624815,0.4232777477859046,12.204717313631438,6.553446697017032,0.6081267615372605,1.4901669364965862,95.45728,53.18656,11.4688,41.69728,42.287104,17.666048,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,80.0,126.0,4.0,428.0,8.0,72.0,72.0,8.0,672.0,82.0,42.0,0.0047381395348837,0.0049366233766233,0.0487096774193548,0.0048271784941337,0.2419704433497537,0.0046757894736842,0.0049540376719024,0.0096350687622789,0.0046341232227488,1685206675
1.323741607666353,5.944201316085419,1.460227008605273,8.189721838034087,0.9937352824323616,19.12617313738405,7.585654828624815,0.4232777477859046,12.204717313631438,6.553446697017032,0.6081267615372605,1.4901669364965862,95.45728,53.190656,11.4688,41.69728,42.287104,17.666048,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,84.351,115.426,0.0,322.892,0.0,63.745,53.465,0.0,615.366,81.545,21.909,0.0047381395348837,0.0049366245534821,0.0487096774193548,0.0048271790868561,0.2419704433497537,0.0046757894736842,0.0049537575821885,0.0096350687622789,0.0046341238817675,1685206676
1.6247820147562213,5.944201316085419,1.460227008605273,8.189721838034087,0.9937352824323616,19.12617313738405,7.585654828624815,0.3980988412047828,12.204717313631438,6.553446697017032,0.6081267615372605,1.4901669364965862,95.45728,53.190656,11.4688,41.69728,42.287104,17.666048,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,48.639,100.0,2.0,350.328,0.0,39.261,44.0,0.0,520.0,78.0,32.0,0.004715909090909,0.0048638668779714,0.0483653846153846,0.004739946380697,0.2419704433497537,0.0046757894736842,0.00485231824417,0.0093952991452991,0.0046365019011406,1685206677
1.6247820147562213,5.944201316085419,1.460227008605273,8.296246621261918,0.9937352824323616,19.12617313738405,7.585654828624815,0.3980988412047828,12.204717313631438,6.553446697017032,0.6081267615372605,1.4901669364965862,95.45728,53.190656,11.4688,39.77216,42.287104,17.666048,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,72.0,136.0,0.0,278.0,2.0,66.0,66.0,2.0,724.0,90.0,36.0,0.0047053356282271,0.004850889292196,0.0485344827586207,0.004729424778761,0.2419704433497537,0.0046757894736842,0.004835961745519,0.0093836872586872,0.0046386174016686,1685206678
1.6247820147562213,5.944201316085419,1.460227008605273,8.296246621261918,0.9937352824323616,19.12617313738405,7.585654828624815,0.3980988412047828,12.204717313631438,6.553446697017032,0.6081267615372605,1.3022693038621709,95.45728,53.190656,11.4688,39.77216,42.287104,17.666048,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,60.0,108.0,6.0,450.0,4.0,74.0,68.0,4.0,668.0,80.0,46.0,0.0047053356282271,0.0048489082969432,0.0485344827586207,0.0047283720930232,0.2262350746268657,0.0046395604395604,0.0048360664047649,0.0093836872586872,0.0046390832328106,1685206679
1.6247820147562213,5.944201316085419,1.460227008605273,8.296246621261918,0.9937352824323616,19.12617313738405,7.585654828624815,0.3980988412047828,12.204717313631438,6.553446697017032,0.6081267615372605,1.2774331882538943,95.45728,53.190656,11.4688,39.77216,42.287104,17.666048,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,68.0,124.0,6.0,352.0,6.0,56.0,56.0,6.0,618.0,90.0,36.0,0.0047053356282271,0.0048489082969432,0.0485344827586207,0.0047283720930232,0.2262350746268657,0.0046395604395604,0.0048360664047649,0.0093836872586872,0.0046390832328106,1685206680
1.6247820147562213,5.944201316085419,1.5649564815349917,8.296246621261918,0.8591112553621404,19.12617313738405,7.585654828624815,0.3980988412047828,12.204717313631438,6.553446697017032,0.6081267615372605,1.252597072645618,95.45728,53.190656,11.4688,39.77216,42.287104,17.666048,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,70.0,104.0,4.0,434.0,4.0,56.0,56.0,2.0,516.0,68.0,22.0,0.0047053356282271,0.0048489082969432,0.0485344827586207,0.0047283720930232,0.2262350746268657,0.0046395604395604,0.0048361641239111,0.0093836872586872,0.0046390832328106,1685206681
1.6247820147562213,5.944201316085419,1.5649564815349917,8.296246621261918,0.8758992425697902,19.212973943871457,6.184994519337052,0.3980988412047828,10.150828820288636,6.553446697017032,0.6081267615372605,1.2277609570373416,95.45728,53.190656,11.4688,39.77216,42.287104,17.215488,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,52.0,78.0,2.0,152.0,4.0,38.0,38.0,4.0,452.0,52.0,16.0,0.0046442532267977,0.0048017905799922,0.0486538461538461,0.0047066098081023,0.2262350746268657,0.0046395604395604,0.0048022693502634,0.009221421215242,0.004632266325224,1685206682
1.6247820147562213,5.878943240585902,1.5649564815349917,8.21607812845476,1.00727923245899,19.212973943871457,6.312001676085523,0.3980988412047828,11.956863183962978,6.553446697017032,0.6081267615372605,1.2029248414290652,95.45728,53.190656,11.4688,39.77216,42.287104,17.215488,74.092544,41.02144,9.678848,46.98112,2.973696,9.35936,58.0,110.0,4.0,304.0,2.0,50.0,50.0,2.0,618.0,86.0,28.0,0.0046404949381327,0.0048094966083541,0.0485344827586207,0.0047023014586709,0.2262350746268657,0.0046395604395604,0.0048056700387161,0.0092274384685505,0.0046297520661157,1685206683
1.6247820147562213,5.878943240585902,1.5649564815349917,8.21607812845476,1.00727923245899,19.212973943871457,7.620429404908275,0.3980988412047828,11.956863183962978,5.621983473147677,0.6308088975609754,1.5602214192789547,95.45728,53.190656,11.4688,39.77216,42.287104,17.215488,74.092544,41.02144,9.678848,46.98112,2.9696,9.129984,58.0,92.0,0.0,392.0,0.0,56.0,56.0,0.0,532.0,68.0,22.0,0.0046404949381327,0.0048082113530881,0.0485344827586207,0.0047023567567567,0.2272055674518201,0.0046395604395604,0.0048057471264367,0.0092274384685505,0.0046297520661157,1685206684
1.6247820147562213,5.878943240585902,1.5649564815349917,8.21607812845476,1.00727923245899,19.212973943871457,7.620429404908275,0.3980988412047828,12.25119176784,5.512759361530727,0.6308088975609754,1.5602214192789547,95.45728,53.190656,11.4688,39.77216,42.287104,17.215488,74.092544,41.02144,9.269248,46.98112,2.9696,9.129984,48.0,80.0,0.0,286.0,0.0,46.0,46.0,0.0,494.0,58.0,24.0,0.0046404949381327,0.0048082113530881,0.0485344827586207,0.0047023567567567,0.2272055674518201,0.0046395604395604,0.0048057471264367,0.0092274384685505,0.0046297520661157,1685206685
1.6247820147562213,5.878943240585902,1.635644866974329,8.21607812845476,1.00727923245899,19.212973943871457,7.620429404908273,0.3980988412047828,12.25119176784,5.4035352499137765,0.6308088975609754,1.5602214192789547,95.45728,53.190656,11.354112,39.77216,42.287104,17.215488,74.092544,41.02144,9.269248,46.98112,2.9696,9.129984,48.0,82.0,4.0,260.0,6.0,42.0,42.0,6.0,546.0,78.0,28.0,0.0046404949381327,0.0048082113530881,0.0485344827586207,0.0047023567567567,0.2272055674518201,0.0046395604395604,0.0048057471264367,0.0092274384685505,0.0046297520661157,1685206686
1.6247820147562213,5.878943240585902,1.635644866974329,8.21607812845476,1.00727923245899,19.212973943871457,7.620429404908273,0.3980988412047828,12.25119176784,5.292932680159623,0.6308088975609754,1.5602214192789547,95.45728,53.190656,11.354112,39.77216,42.287104,17.215488,74.092544,41.02144,9.269248,46.98112,2.9696,9.129984,72.0,124.0,8.0,418.0,8.0,62.0,64.0,10.0,694.0,84.0,50.0,0.0046445544554455,0.0048246511627906,0.0483231707317073,0.0047094880225457,0.2272055674518201,0.0046395604395604,0.0048045707392265,0.0092293120638085,0.0046267326732673,1685206687
1.6247820147562213,5.878943240585902,1.635644866974329,8.21607812845476,1.00727923245899,19.212973943871457,7.761007974048099,0.3980988412047828,12.25119176784,6.64485925989158,0.5043521260342028,1.594424660915076,95.45728,53.190656,11.354112,39.77216,42.287104,17.215488,74.092544,41.02144,9.269248,46.98112,2.9696,9.129984,48.0,56.0,0.0,124.0,0.0,34.0,34.0,0.0,376.0,46.0,6.0,0.0046410022779043,0.0048203292770221,0.0482336956521739,0.00470546875,0.2272055674518201,0.0046395604395604,0.0048035411471321,0.009225358422939,0.004633371958285,1685206688
1.6247820147562213,5.878943240585902,1.635644866974329,8.21607812845476,1.00727923245899,16.23806239555753,7.761007974048099,0.3398912614700712,12.25119176784,6.64485925989158,0.5148971751898818,1.594424660915076,95.45728,53.190656,11.354112,39.77216,42.287104,17.215488,74.092544,41.02144,9.269248,46.98112,2.9696,9.129984,46.0,96.0,0.0,312.0,0.0,38.0,38.0,0.0,520.0,78.0,24.0,0.0046410022779043,0.0048213800500536,0.0482336956521739,0.0047053887021576,0.2266506291635825,0.0046387096774193,0.0048034777189155,0.009225358422939,0.0046332179930795,1685206689
1.6080113675556449,5.878943240585902,1.635644866974329,8.21607812845476,0.8632243122280148,16.55636007851999,7.761007974048099,0.3332562807833248,12.25119176784,6.64485925989158,0.5254422243455608,1.594424660915076,95.45728,53.190656,11.354112,39.77216,42.287104,17.215488,74.092544,41.02144,9.269248,46.98112,2.9696,9.129984,54.0,92.0,6.0,238.0,4.0,50.0,50.0,4.0,564.0,74.0,30.0,0.0046410022779043,0.0048213800500536,0.0482336956521739,0.0047053887021576,0.2266506291635825,0.0046387096774193,0.0048034777189155,0.009225358422939,0.0046332179930795,1685206690
1.6080113675556449,5.065362817680374,1.635644866974329,8.21607812845476,1.01258238122327,19.097860977747576,7.761007974048099,0.3324429105337357,12.25119176784,6.64485925989158,0.5359872735012399,1.594424660915076,95.45728,53.190656,11.354112,39.77216,42.283008,17.215488,74.092544,41.02144,9.269248,46.98112,2.9696,9.129984,74.0,140.0,6.0,460.0,4.0,64.0,64.0,6.0,688.0,112.0,40.0,0.0046410022779043,0.0048213800500536,0.0482336956521739,0.0047053887021576,0.2266506291635825,0.0046387096774193,0.0048034777189155,0.009225358422939,0.0046332179930795,1685206691
1.6080113675556449,4.967380430337277,1.635644866974329,8.21607812845476,1.01258238122327,19.097860977747576,7.761007974048099,0.3258246287847413,12.25119176784,6.64485925989158,0.546532322656919,1.594424660915076,95.45728,53.190656,11.354112,39.77216,42.283008,17.215488,74.092544,41.02144,9.269248,46.98112,2.9696,9.129984,68.0,140.0,4.0,474.0,4.0,66.0,66.0,4.0,804.0,102.0,44.0,0.0046446927374301,0.0048256092843326,0.0482848837209302,0.0047129778197262,0.2266506291635825,0.0046387096774193,0.0048028749080698,0.0092550335570469,0.0046353808353808,1685206692
1.6080113675556449,6.100456202814089,1.635644866974329,8.210208174610198,1.01258238122327,19.097860977747576,7.761007974048099,0.4157698567002249,12.25119176784,6.64485925989158,0.6327029493407428,1.594424660915076,95.45728,53.280768,11.354112,43.528192,42.283008,17.215488,74.092544,40.615936,9.269248,46.98112,2.9696,9.129984,62.0,112.0,4.0,370.0,6.0,62.0,62.0,6.0,606.0,82.0,46.0,0.0046429057888762,0.0048343649946638,0.0482105263157894,0.0047115823817292,0.2266506291635825,0.0046387096774193,0.0048089574336829,0.0092905464006938,0.0046371559633027,1685206693
1.6080113675556449,6.100456202814089,1.635644866974329,8.210208174610198,1.01258238122327,19.097860977747576,7.761007974048099,0.4157698567002249,12.25119176784,6.64485925989158,0.6327029493407428,1.594424660915076,95.45728,53.280768,11.354112,43.528192,42.283008,17.215488,74.092544,40.615936,9.269248,46.98112,2.9696,9.129984,70.0,72.0,0.0,296.0,0.0,38.0,38.0,2.0,404.0,56.0,8.0,0.0046429057888762,0.0048335342077277,0.0482105263157894,0.0047113402061855,0.2283764870538838,0.0046,0.0048087642526964,0.0092905464006938,0.0046367346938775,1685206694
1.6080113675556449,6.100456202814089,1.635644866974329,8.210208174610198,1.01258238122327,19.097860977747576,7.761007974048099,0.4157698567002249,12.25119176784,6.64485925989158,0.6327029493407428,1.594424660915076,95.45728,53.280768,11.354112,43.528192,42.283008,17.215488,74.092544,40.615936,9.269248,46.98112,2.9696,9.129984,46.0,112.0,14.0,398.0,10.0,54.0,54.0,6.0,606.0,66.0,40.0,0.0046429057888762,0.0048335342077277,0.0482105263157894,0.0047113402061855,0.2283764870538838,0.0046,0.0048087642526964,0.0092905464006938,0.0046367346938775,1685206695
1.319902630821227,6.017774761045372,1.4556959034511603,8.210208174610198,1.01258238122327,16.61365366145323,7.761007974048101,0.4157698567002249,12.25119176784,6.64485925989158,0.6327029493407428,1.6060543792157724,95.45728,53.280768,11.354112,43.528192,42.283008,17.215488,74.092544,40.615936,9.269248,46.98112,2.9696,9.240576,52.0,100.0,4.0,326.0,4.0,48.0,48.0,2.0,586.0,80.0,28.0,0.0046429057888762,0.0048335342077277,0.0482105263157894,0.0047113402061855,0.2283764870538838,0.0046,0.0048087642526964,0.0092905464006938,0.0046367346938775,1685206696
1.6174207060652608,6.017774761045372,1.485088166248878,8.210208174610198,1.0253299575773809,16.295355978490775,7.761007974048101,0.4157698567002249,12.25119176784,6.64485925989158,0.6327029493407428,1.6060543792157724,95.223808,53.280768,11.354112,43.528192,42.283008,17.215488,74.092544,40.615936,9.269248,46.98112,2.9696,9.240576,64.0,124.0,2.0,350.0,4.0,66.0,66.0,6.0,732.0,96.0,46.0,0.0046466091245376,0.0048400919892679,0.04825,0.0047192276184903,0.2283764870538838,0.0046,0.0048163786825554,0.0093256244218316,0.0046390361445783,1685206697
1.6174207060652608,6.017774761045372,1.596094489409234,8.210208174610198,1.0253299575773809,19.162771300118795,7.840603365220751,0.4157698567002249,12.25119176784,6.64485925989158,0.5496747473053112,1.6060543792157724,95.223808,53.280768,11.743232,43.528192,42.283008,17.575936,74.092544,40.615936,9.269248,46.98112,2.9696,9.240576,60.0,96.0,4.0,304.0,2.0,52.0,52.0,2.0,488.0,66.0,18.0,0.0046427118644067,0.0048355258529722,0.0483823529411764,0.0047101962457337,0.2283764870538838,0.0046,0.0048110654984375,0.0093071428571428,0.0046362821948488,1685206698
1.6174207060652608,6.017774761045372,1.8803267737868203,8.210208174610198,1.0253299575773809,19.162771300118795,7.840603365220751,0.4157698567002249,10.242616117407524,6.64485925989158,0.5391296981496321,1.6130269222461278,95.223808,53.280768,11.743232,43.528192,42.283008,17.575936,74.092544,40.615936,9.457664,46.98112,2.9696,9.240576,86.0,100.0,2.0,314.0,0.0,52.0,52.0,0.0,624.0,86.0,8.0,0.0046427118644067,0.0048343717185859,0.0483823529411764,0.0047099382847414,0.2286341961852861,0.0046342857142857,0.0048108716944172,0.0093071428571428,0.0046357221609702,1685206699
1.6174207060652608,6.017774761045372,1.8803267737868203,8.210208174610198,1.0253299575773809,19.162771300118795,7.840603365220751,0.4157698567002249,10.452532318240436,6.64485925989158,0.5285846489939531,1.6130269222461278,95.223808,53.280768,11.743232,43.528192,42.283008,17.575936,74.092544,40.615936,9.457664,46.98112,2.9696,9.240576,67.785,84.0,0.0,400.879,0.0,46.0,48.0,0.0,428.0,60.0,18.0,0.0046427118644067,0.0048343722570867,0.0483823529411764,0.0047099384836503,0.2286341961852861,0.0046342857142857,0.004810871867466,0.0093071428571428,0.0046357225819428,1685206700
1.6174207060652608,6.017774761045372,1.8803267737868203,8.210208174610198,1.0253299575773809,19.162771300118795,7.840603365220751,0.4157698567002249,10.662448519073346,6.808080568191419,0.6470606571496635,1.6130269222461278,95.223808,53.280768,11.743232,43.528192,42.283008,17.575936,74.092544,40.615936,9.457664,46.98112,2.965504,9.240576,44.0,120.0,14.0,382.0,16.0,50.0,50.0,14.0,646.0,86.0,58.0,0.0046427118644067,0.0048343717185859,0.0483823529411764,0.0047099382847414,0.2286341961852861,0.0046342857142857,0.0048108716944172,0.0093071428571428,0.0046357221609702,1685206701
1.6174207060652608,6.017774761045372,1.8803267737868203,8.210208174610198,1.0253299575773809,19.162771300118795,6.690632763761502,0.4869612422432083,12.594972049974585,6.808080568191419,0.6470606571496635,1.6130269222461278,95.223808,53.280768,11.743232,43.528192,42.283008,17.575936,74.092544,40.615936,9.457664,46.98112,2.965504,9.240576,86.0,144.0,0.0,376.0,2.0,62.0,62.0,2.0,730.0,104.0,26.0,0.0046468982630272,0.0048402745995423,0.0484574468085106,0.0047158041958041,0.2286341961852861,0.0046342857142857,0.0048148917863525,0.0093307410795974,0.0046340828402366,1685206702
1.6174207060652608,6.017774761045372,1.8803267737868203,8.210208174610198,1.0253299575773809,19.162771300118795,6.822875695437734,0.4869612422432083,12.594972049974585,6.808080568191419,0.6470606571496635,1.6130269222461278,95.223808,53.280768,11.743232,43.528192,42.283008,17.575936,74.092544,40.615936,9.457664,46.98112,2.965504,9.240576,48.0,88.0,4.0,274.0,4.0,38.0,38.0,6.0,450.0,68.0,28.0,0.0046426155580608,0.0048227193289059,0.0486029411764705,0.004710460251046,0.2286341961852861,0.0046342857142857,0.0048092213366033,0.0093284023668639,0.0046321428571428,1685206703
1.6471831648425224,6.017774761045372,1.8803267737868203,8.210208174610198,1.0579578790467326,19.162771300118795,7.934575900573988,0.4869612422432083,12.594972049974585,6.80808056819142,0.6470606571496635,1.6130269222461278,95.223808,53.280768,11.743232,43.528192,42.287104,17.575936,74.092544,40.615936,9.457664,46.98112,2.965504,9.240576,62.0,120.0,4.0,304.0,4.0,60.0,60.0,4.0,714.0,84.0,38.0,0.0046426155580608,0.0048194357366771,0.0486029411764705,0.0047105736301369,0.2283000688231245,0.0046330275229357,0.0048089650949173,0.0093284023668639,0.0046318584070796,1685206704
1.6471831648425217,6.017774761045372,1.8803267737868203,8.210208174610198,1.0579578790467326,19.462603764130435,7.934575900573988,0.4869612422432083,12.594972049974585,6.808034445077128,0.6470606571496635,1.6130269222461278,95.223808,53.280768,11.743232,43.528192,42.287104,17.575936,74.092544,40.615936,9.457664,46.98112,2.965504,9.240576,54.0,100.0,0.0,276.0,2.0,58.0,58.0,2.0,598.0,76.0,32.0,0.0046426155580608,0.0048194357366771,0.0486029411764705,0.0047105736301369,0.2283000688231246,0.0046330275229357,0.0048089650949173,0.0093284023668639,0.0046318584070796,1685206705
1.6471831648425217,6.017774761045372,1.8803267737868203,7.03397928359339,1.0579578790467326,19.462603764130435,7.934575900573987,0.4869612422432083,12.594972049974585,6.808034445077128,0.6470606571496635,1.6130269222461278,95.223808,53.280768,11.743232,43.528192,42.287104,17.575936,74.092544,40.615936,9.457664,46.98112,2.965504,9.240576,54.0,120.0,4.0,332.0,2.0,46.296,50.0,2.0,652.0,94.0,42.0,0.0046426155580608,0.0048194357366771,0.0486029411764705,0.0047105736301369,0.2283000688231245,0.0046330275229357,0.0048089650949173,0.0093284023668639,0.0046318584070796,1685206706
1.6471831648425217,6.017774761045372,1.8803267737868203,7.179711883860325,1.0573539144380195,19.462603764130435,7.934575900573987,0.4869612422432083,12.594972049974585,6.808034445077128,0.664094423513444,1.6130269222461278,95.223808,53.280768,11.743232,39.960576,42.287104,17.575936,74.092544,40.615936,9.457664,46.98112,2.965504,9.240576,52.0,84.0,0.0,312.0,2.0,46.0,46.0,2.0,496.0,66.0,34.0,0.0046464944649446,0.0048218525519848,0.0486842105263157,0.0047159528533084,0.2283000688231245,0.0046330275229357,0.0048119619751782,0.0093540515653775,0.0046255924170616,1685206707
1.6471831648425217,6.226506755245222,1.8717505584971577,8.445643457826346,1.0573539144380195,19.51098740949682,7.934575900573987,0.4563203558849951,12.594972049974585,6.808034445077126,0.664094423513444,1.6130269222461275,95.223808,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.457664,46.98112,2.965504,9.240576,72.0,84.0,0.0,292.0,0.0,58.0,58.0,0.0,602.0,80.0,30.0,0.0046428571428571,0.0048093314763231,0.0490291262135922,0.0047094777562862,0.2283000688231245,0.0046330275229357,0.0048131829802018,0.0093399661303979,0.0046277533039647,1685206708
1.6471831648425217,6.405882991825726,1.8717505584971577,8.445643457826346,1.0573539144380195,19.51098740949682,7.866795970229853,0.4563203558849951,12.594972049974585,6.808034445077126,0.664094423513444,1.6831180720870085,95.223808,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.457664,46.98112,2.965504,9.240576,62.0,104.419,0.0,326.659,2.0,53.118,54.0,4.0,612.0,90.0,38.0,0.0046428571428571,0.0048090403337969,0.0490291262135922,0.0047094542329179,0.2278008444757213,0.0046324324324324,0.0048112990196078,0.0093399661303979,0.0046276315789473,1685206709
1.650136319045713,6.405882991825726,1.8717505584971577,8.445643457826346,1.0573539144380195,19.51098740949682,7.866795970229853,0.4563203558849951,12.594972049974585,6.808034445077126,0.664094423513444,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.457664,46.98112,2.965504,9.375744,58.0,76.0,0.0,266.0,0.0,50.0,50.0,0.0,542.0,80.0,22.0,0.0046428571428571,0.0048090403337969,0.0490291262135922,0.0047094542329179,0.2278008444757213,0.0046324324324324,0.0048112990196078,0.0093399661303979,0.0046276315789473,1685206710
1.650136319045713,6.405882991825726,1.8717505584971577,8.445643457826346,1.0573539144380195,19.51098740949682,7.866795970229853,0.4563203558849951,12.594972049974585,6.808034445077126,0.664094423513444,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.457664,46.98112,2.965504,9.375744,72.0,144.0,10.0,454.0,6.0,60.0,60.0,6.0,748.0,90.0,44.0,0.0046428571428571,0.0048090403337969,0.0490291262135922,0.0047094542329179,0.2278008444757213,0.0046324324324324,0.0048112990196078,0.0093399661303979,0.0046276315789473,1685206711
1.650136319045713,6.405882991825726,1.8717505584971577,8.445643457826346,1.0573539144380195,19.51098740949682,7.866795970229853,0.4563203558849951,12.594972049974585,6.793494140067109,0.664094423513444,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.457664,46.98112,2.965504,9.375744,62.0,100.0,4.0,344.0,4.0,54.0,54.0,4.0,454.0,54.0,22.0,0.004602199144777,0.0047471025260029,0.049090909090909,0.0046558333333333,0.2278008444757213,0.0046324324324324,0.0047682552083333,0.0092001836547291,0.0046296122209165,1685206712
1.650136319045713,6.405882991825726,1.8717505584971577,8.445643457826346,1.0573539144380195,19.51098740949682,7.866795970229853,0.4563203558849951,12.575455831801849,6.793494140067108,0.664094423513444,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.609216,46.98112,2.965504,9.375744,76.0,120.0,8.0,412.0,6.0,64.0,64.0,6.0,696.0,80.0,34.0,0.0046020213363279,0.0047430136986301,0.0489318181818181,0.0046515431116767,0.2278008444757213,0.0046324324324324,0.0047621575860192,0.0091937238493723,0.004643468715697,1685206713
1.650136319045713,6.405882991825726,1.8717505584971577,8.445643457826346,1.0573539144380195,19.51098740949682,7.866795970229853,0.4563203558849951,12.575455831801849,6.793494140067108,0.664094423513444,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.609216,46.98112,2.965504,9.375744,60.0,90.0,4.0,282.0,4.0,44.0,44.0,2.0,488.0,68.0,22.0,0.0046020213363279,0.0047425255972696,0.0489318181818181,0.0046515103338632,0.2211111111111111,0.0046626086956521,0.0047621477808683,0.0091937238493723,0.004642996742671,1685206714
1.650136319045713,6.405882991825726,1.6364358132720864,8.445643457826346,1.0573539144380195,19.51098740949682,7.866795970229853,0.4563203558849951,12.575455831801849,6.793494140067108,0.664094423513444,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.609216,46.98112,2.965504,9.375744,40.0,74.0,4.0,280.0,4.0,40.0,40.0,4.0,426.0,56.0,24.0,0.0046020213363279,0.0047425255972696,0.0489318181818181,0.0046515103338632,0.2211111111111111,0.0046626086956521,0.0047621477808683,0.0091937238493723,0.004642996742671,1685206715
1.650136319045713,6.405882991825726,1.6686679399065134,8.445643457826346,1.0573539144380193,19.51098740949682,7.866795970229853,0.4563203558849951,12.575455831801849,6.793494140067108,0.664094423513444,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.609216,46.98112,2.965504,9.375744,56.0,92.0,6.0,260.0,4.0,50.0,50.0,4.0,574.0,78.0,26.0,0.0046020213363279,0.0047425255972696,0.0489318181818181,0.0046515103338632,0.2211111111111111,0.0046626086956521,0.0047621477808683,0.0091937238493723,0.004642996742671,1685206716
1.650136319045713,6.405882991825726,1.933927598065639,8.445643457826346,1.0573539144380193,19.493171505900417,7.866795970229853,0.4563203558849951,12.575455831801849,6.793494140067108,0.5656664064150918,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.287104,17.768448,74.092544,40.873984,9.609216,46.98112,2.965504,9.375744,50.0,92.0,6.0,222.0,8.0,40.0,42.0,8.0,552.0,66.0,40.0,0.0046021752265861,0.0047346534653465,0.0488235294117647,0.004641081821294,0.2211111111111111,0.0046626086956521,0.0047507899507899,0.0092105263157894,0.0046378504672897,1685206717
1.650136319045713,6.405882991825726,1.933927598065639,8.445643457826346,1.0664385036717126,19.493171505900417,6.603092870272323,0.4563203558849951,12.688028926349007,6.793494140067108,0.554598166023201,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.283008,17.768448,74.092544,40.873984,9.609216,46.98112,2.965504,9.375744,60.0,108.0,0.0,292.0,4.0,56.0,56.0,4.0,628.0,88.0,36.0,0.0046020066889632,0.0047376109215017,0.0487053571428571,0.0046396820349761,0.2211111111111111,0.0046626086956521,0.0047470168219774,0.0091849832214765,0.0046358407079646,1685206718
1.371659867103333,6.405882991825726,1.933927598065639,8.445643457826346,1.0664385036717126,19.493171505900417,6.7361164884371,0.419478742391103,12.688028926349007,6.793494140067108,0.5691067922627483,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.283008,17.768448,74.092544,40.873984,9.609216,46.98112,2.965504,9.375744,54.0,124.0,4.0,386.0,8.0,60.0,60.0,8.0,606.0,86.0,44.0,0.0046020066889632,0.0047372362151123,0.0487053571428571,0.0046403937758018,0.2189400428265524,0.0046605042016806,0.0047469279148524,0.0091849832214765,0.0046355263157894,1685206719
1.6433132399428931,6.405882991825726,1.933927598065639,8.445643457826346,1.0921626819959434,19.493171505900417,6.869140106601879,0.419478742391103,12.688028926349007,6.793494140067108,0.557526930274036,1.6369028754922423,95.236096,53.280768,11.44832,39.960576,42.283008,17.768448,74.092544,40.873984,9.609216,46.98112,2.965504,9.375744,56.0,106.0,8.0,288.0,6.0,52.0,52.0,4.0,614.0,82.0,42.0,0.0046020066889632,0.0047372362151123,0.0487053571428571,0.0046403937758018,0.2189400428265524,0.0046605042016806,0.0047469279148524,0.0091849832214765,0.0046355263157894,1685206720
